"ORDER_LINE_ID","ORDER_ID","PRODUCT_ID","CUSTOMER_ID","ORDER_STATUS","ORDER_DATE","ORDER_QUANTITY"
"10207-4GZT46-2","10207-4GZT46",340,10207,Delivered,"2020-07-11",1
"10207-4GZT46-3","10207-4GZT46",140,10207,Delivered,"2020-07-11",1
"10207-6LWU32-1","10207-6LWU32",140,10207,Delivered,"2018-02-03",1
"10207-6TCQ38-1","10207-6TCQ38",140,10207,Delivered,"2018-12-26",1
"10207-8ZFI65-1","10207-8ZFI65",140,10207,Returned,"2019-12-15",1
"10207-8ZFI65-2","10207-8ZFI65",140,10207,Returned,"2019-12-15",1
"10207-8ZFI65-3","10207-8ZFI65",160,10207,Returned,"2019-12-15",1
"10208-7YDA88-1","10208-7YDA88",160,10208,Delivered,"2020-02-27",1
"10208-7YDA88-2","10208-7YDA88",310,10208,Delivered,"2020-02-27",1
"10209-0ASD94-1","10209-0ASD94",340,10209,Delivered,"2018-07-16",1
"10209-0ASD94-2","10209-0ASD94",220,10209,Delivered,"2018-07-16",1
"10209-0ASD94-3","10209-0ASD94",130,10209,Delivered,"2018-07-16",1
"10209-0ASD94-4","10209-0ASD94",240,10209,Delivered,"2018-07-16",1
"10209-0ASD94-5","10209-0ASD94",240,10209,Delivered,"2018-07-16",1
"10209-1MOP83-1","10209-1MOP83",330,10209,Delivered,"2018-09-01",1
"10209-4KVY89-1","10209-4KVY89",230,10209,Delivered,"2016-12-12",4
"10209-4KVY89-2","10209-4KVY89",320,10209,Delivered,"2016-12-12",1
"10209-4KVY89-3","10209-4KVY89",230,10209,Delivered,"2016-12-12",1
"10209-4KVY89-4","10209-4KVY89",230,10209,Delivered,"2016-12-12",1
"10209-4KVY89-5","10209-4KVY89",150,10209,Delivered,"2016-12-12",1
"10209-4KVY89-6","10209-4KVY89",240,10209,Delivered,"2016-12-12",1
"10209-4KVY89-7","10209-4KVY89",160,10209,Delivered,"2016-12-12",1
"10209-4KVY89-8","10209-4KVY89",160,10209,Delivered,"2016-12-12",4
"10209-6DZS02-1","10209-6DZS02",130,10209,Delivered,"2019-09-26",1
"10209-6DZS02-2","10209-6DZS02",120,10209,Delivered,"2019-09-26",1
"10209-6DZS02-3","10209-6DZS02",150,10209,Delivered,"2019-09-26",1
"10209-6QJJ64-1","10209-6QJJ64",430,10209,Returned,"2018-01-18",1
"10209-6QJJ64-2","10209-6QJJ64",140,10209,Returned,"2018-01-18",1
"10209-7NCY68-1","10209-7NCY68",140,10209,Delivered,"2017-12-18",1
"10209-7NCY68-2","10209-7NCY68",230,10209,Delivered,"2017-12-18",1
"10209-8DQF84-1","10209-8DQF84",120,10209,Delivered,"2018-05-15",1
"10209-8DQF84-2","10209-8DQF84",140,10209,Delivered,"2018-05-15",1
"10209-9HSK56-1","10209-9HSK56",240,10209,Delivered,"2019-10-02",1
"10209-9HSK56-2","10209-9HSK56",210,10209,Delivered,"2019-10-02",1
"10209-9HSK56-3","10209-9HSK56",160,10209,Delivered,"2019-10-02",2
"10209-9HSK56-4","10209-9HSK56",150,10209,Delivered,"2019-10-02",1
"10210-1EZW16-1","10210-1EZW16",140,10210,Delivered,"2020-04-16",1
"10210-3HCR11-1","10210-3HCR11",160,10210,Delivered,"2018-07-19",1
"10210-4UHR88-1","10210-4UHR88",150,10210,Delivered,"2020-05-19",1
"10210-8FCO91-1","10210-8FCO91",240,10210,Delivered,"2017-05-29",1
"10210-8FCO91-2","10210-8FCO91",160,10210,Delivered,"2017-05-29",1
"10210-8FCO91-3","10210-8FCO91",150,10210,Delivered,"2017-05-29",1
"10210-8FCO91-4","10210-8FCO91",240,10210,Delivered,"2017-05-29",2
"10211-1SKW31-1","10211-1SKW31",310,10211,Delivered,"2019-04-08",2
"10213-5XXA30-1","10213-5XXA30",330,10213,Delivered,"2016-10-09",1
"10213-5XXA30-2","10213-5XXA30",320,10213,Delivered,"2016-10-09",1
"10213-6TAU43-1","10213-6TAU43",120,10213,Delivered,"2019-12-31",1
"10214-0EVV55-1","10214-0EVV55",150,10214,Returned,"2016-12-24",1
"10214-0LTB90-1","10214-0LTB90",430,10214,Delivered,"2020-08-23",4
"10214-0LTB90-2","10214-0LTB90",340,10214,Delivered,"2020-08-23",1
"10214-1ZIU05-1","10214-1ZIU05",210,10214,Delivered,"2017-11-17",1
"10214-6HDO28-1","10214-6HDO28",220,10214,Delivered,"2019-09-15",1
"10215-2WQP96-1","10215-2WQP96",340,10215,Delivered,"2017-03-22",1
"10215-2WQP96-2","10215-2WQP96",320,10215,Delivered,"2017-03-22",1
"10215-2WQP96-3","10215-2WQP96",130,10215,Delivered,"2017-03-22",1
"10215-6FTY30-1","10215-6FTY30",110,10215,Delivered,"2018-04-03",1
"10215-6FTY30-2","10215-6FTY30",130,10215,Delivered,"2018-04-03",1
"10215-6FTY30-3","10215-6FTY30",230,10215,Delivered,"2018-04-03",1
"10215-6ZSR89-1","10215-6ZSR89",150,10215,Delivered,"2019-12-15",1
"10215-6ZSR89-2","10215-6ZSR89",150,10215,Delivered,"2019-12-15",1
"10215-6ZSR89-3","10215-6ZSR89",340,10215,Delivered,"2019-12-15",4
"10215-6ZSR89-4","10215-6ZSR89",220,10215,Delivered,"2019-12-15",1
"10216-7KIM42-1","10216-7KIM42",320,10216,Delivered,"2016-11-07",2
"10216-7KIM42-2","10216-7KIM42",240,10216,Delivered,"2016-11-07",2
"10216-7KIM42-3","10216-7KIM42",230,10216,Delivered,"2016-11-07",1
"10216-7KIM42-4","10216-7KIM42",140,10216,Delivered,"2016-11-07",1
"10216-8ELD78-1","10216-8ELD78",130,10216,Delivered,"2020-02-26",1
"10216-8ELD78-2","10216-8ELD78",110,10216,Delivered,"2020-02-26",1
"10216-8ELD78-3","10216-8ELD78",160,10216,Delivered,"2020-02-26",4
"10217-1SFV26-1","10217-1SFV26",160,10217,Delivered,"2017-09-15",1
"10217-1SFV26-2","10217-1SFV26",150,10217,Delivered,"2017-09-15",1
"10217-1SFV26-3","10217-1SFV26",240,10217,Delivered,"2017-09-15",1
"10217-9NMN61-1","10217-9NMN61",160,10217,Delivered,"2017-02-06",1
"10218-7TLC06-1","10218-7TLC06",240,10218,Delivered,"2018-08-22",1
"10218-7TLC06-2","10218-7TLC06",210,10218,Delivered,"2018-08-22",1
"10219-0QGV76-1","10219-0QGV76",320,10219,Delivered,"2019-06-07",1
"10219-1CEE09-1","10219-1CEE09",240,10219,Delivered,"2020-06-26",1
"10219-1RKO59-1","10219-1RKO59",130,10219,Delivered,"2018-09-18",1
"10219-4EHB45-1","10219-4EHB45",150,10219,Delivered,"2019-10-04",4
"10219-6QYM03-1","10219-6QYM03",160,10219,Canceled,"2020-02-09",1
"10219-7AIE96-1","10219-7AIE96",110,10219,Returned,"2018-05-28",1
"10219-8QUV23-1","10219-8QUV23",130,10219,Returned,"2017-06-14",1
"10220-1USB89-1","10220-1USB89",230,10220,Delivered,"2017-06-09",1
"10220-1XJI85-1","10220-1XJI85",220,10220,Delivered,"2019-07-02",1
"10220-1XJI85-2","10220-1XJI85",130,10220,Delivered,"2019-07-02",1
"10220-4PAD31-1","10220-4PAD31",150,10220,Delivered,"2018-11-28",1
"10220-4ZDU74-1","10220-4ZDU74",440,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-2","10220-4ZDU74",140,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-3","10220-4ZDU74",160,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-4","10220-4ZDU74",230,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-5","10220-4ZDU74",150,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-6","10220-4ZDU74",240,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-7","10220-4ZDU74",160,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-8","10220-4ZDU74",340,10220,Delivered,"2017-03-19",1
"10220-4ZDU74-9","10220-4ZDU74",330,10220,Delivered,"2017-03-19",1
"10220-9QNC39-1","10220-9QNC39",140,10220,Canceled,"2019-09-12",1
"10220-9QNC39-2","10220-9QNC39",320,10220,Canceled,"2019-09-12",1
"10220-9QNC39-3","10220-9QNC39",140,10220,Canceled,"2019-09-12",2
"10222-1ERC67-1","10222-1ERC67",210,10222,Delivered,"2019-04-07",1
"10222-1ERC67-2","10222-1ERC67",240,10222,Delivered,"2019-04-07",2
"10222-1ERC67-3","10222-1ERC67",340,10222,Delivered,"2019-04-07",1
"10223-6HIO99-1","10223-6HIO99",320,10223,Delivered,"2020-04-21",1
"10223-8KRM75-1","10223-8KRM75",160,10223,Delivered,"2019-08-02",1
"10224-1GPL29-1","10224-1GPL29",340,10224,Delivered,"2018-11-01",2
"10224-1GPL29-2","10224-1GPL29",140,10224,Delivered,"2018-11-01",1
"10224-1GPL29-3","10224-1GPL29",220,10224,Delivered,"2018-11-01",4
"10225-0YSQ83-1","10225-0YSQ83",340,10225,Delivered,"2020-04-29",1
"10225-0YSQ83-2","10225-0YSQ83",140,10225,Delivered,"2020-04-29",1
"10225-0YSQ83-3","10225-0YSQ83",150,10225,Delivered,"2020-04-29",1
"10225-0YSQ83-4","10225-0YSQ83",240,10225,Delivered,"2020-04-29",1
"10227-9LVS16-1","10227-9LVS16",230,10227,Delivered,"2019-12-04",1
"10227-9LVS16-2","10227-9LVS16",160,10227,Delivered,"2019-12-04",1
"10228-3FFQ05-1","10228-3FFQ05",140,10228,Delivered,"2020-02-04",4
"10228-3FFQ05-2","10228-3FFQ05",140,10228,Delivered,"2020-02-04",1
"10228-7RUE43-1","10228-7RUE43",120,10228,Delivered,"2018-02-20",1
"10228-7RUE43-2","10228-7RUE43",320,10228,Delivered,"2018-02-20",1
"10228-8ELF72-1","10228-8ELF72",150,10228,Delivered,"2020-08-08",1
"10228-8PYL42-1","10228-8PYL42",230,10228,Delivered,"2020-01-26",1
"10228-8PYL42-2","10228-8PYL42",340,10228,Delivered,"2020-01-26",1
"10228-9PYM25-1","10228-9PYM25",240,10228,Delivered,"2017-10-01",1
"10228-9PYM25-2","10228-9PYM25",240,10228,Delivered,"2017-10-01",1
"10228-9PYM25-3","10228-9PYM25",240,10228,Delivered,"2017-10-01",1
"10229-1JGB67-1","10229-1JGB67",130,10229,Delivered,"2016-11-29",2
"10230-1VCZ44-1","10230-1VCZ44",150,10230,Delivered,"2017-09-26",1
"10230-1VCZ44-2","10230-1VCZ44",430,10230,Delivered,"2017-09-26",1
"10230-1VCZ44-3","10230-1VCZ44",120,10230,Delivered,"2017-09-26",1
"10230-2FIP45-1","10230-2FIP45",420,10230,Delivered,"2020-01-31",1
"10230-2FIP45-2","10230-2FIP45",150,10230,Delivered,"2020-01-31",1
"10230-3OSX73-1","10230-3OSX73",410,10230,Returned,"2019-03-26",1
"10230-6YWE37-1","10230-6YWE37",340,10230,Delivered,"2020-03-09",1
"10230-6YWE37-2","10230-6YWE37",240,10230,Delivered,"2020-03-09",4
"10230-7BDF85-1","10230-7BDF85",230,10230,Canceled,"2018-01-18",1
"10230-7BDF85-2","10230-7BDF85",330,10230,Canceled,"2018-01-18",1
"10230-9HDP32-1","10230-9HDP32",340,10230,Delivered,"2019-08-04",1
"10230-9HDP32-2","10230-9HDP32",150,10230,Delivered,"2019-08-04",1
"10230-9HDP32-3","10230-9HDP32",410,10230,Delivered,"2019-08-04",1
"10230-9HDP32-4","10230-9HDP32",150,10230,Delivered,"2019-08-04",4
"10231-2NWG94-1","10231-2NWG94",230,10231,Delivered,"2020-07-26",1
"10233-1NMY26-1","10233-1NMY26",160,10233,Delivered,"2018-02-25",1
"10233-1NMY26-2","10233-1NMY26",120,10233,Delivered,"2018-02-25",1
"10233-1NMY26-3","10233-1NMY26",340,10233,Delivered,"2018-02-25",1
"10233-1NMY26-4","10233-1NMY26",140,10233,Delivered,"2018-02-25",1
"10233-1NMY26-5","10233-1NMY26",330,10233,Delivered,"2018-02-25",1
"10233-1NMY26-6","10233-1NMY26",320,10233,Delivered,"2018-02-25",1
"10233-4TXQ20-1","10233-4TXQ20",140,10233,Delivered,"2017-08-27",1
"10233-5IGF91-1","10233-5IGF91",130,10233,Returned,"2018-05-16",1
"10234-1FRO14-1","10234-1FRO14",330,10234,Delivered,"2017-04-18",1
"10234-1FRO14-2","10234-1FRO14",160,10234,Delivered,"2017-04-18",1
"10234-1FRO14-3","10234-1FRO14",320,10234,Delivered,"2017-04-18",2
"10234-3CMQ47-1","10234-3CMQ47",130,10234,Delivered,"2020-03-25",1
"10234-7MME00-1","10234-7MME00",340,10234,Delivered,"2018-04-15",1
"10235-2AFQ06-1","10235-2AFQ06",130,10235,Delivered,"2020-04-04",1
"10235-2AFQ06-2","10235-2AFQ06",230,10235,Delivered,"2020-04-04",4
"10235-2ZFY17-1","10235-2ZFY17",340,10235,Delivered,"2018-09-27",4
"10235-5VQN29-1","10235-5VQN29",140,10235,Delivered,"2018-08-30",1
"10235-6YWP27-1","10235-6YWP27",140,10235,Delivered,"2019-06-18",1
"10235-6YWP27-2","10235-6YWP27",110,10235,Delivered,"2019-06-18",1
"10235-9CTY82-1","10235-9CTY82",220,10235,Delivered,"2017-03-26",1
"10236-0NVN03-1","10236-0NVN03",140,10236,Returned,"2019-03-27",1
"10236-0NVN03-2","10236-0NVN03",130,10236,Returned,"2019-03-27",1
"10236-0NVN03-3","10236-0NVN03",230,10236,Returned,"2019-03-27",1
"10236-5IWG52-1","10236-5IWG52",130,10236,Delivered,"2016-11-19",1
"10236-5IWG52-2","10236-5IWG52",240,10236,Delivered,"2016-11-19",1
"10236-5IWG52-3","10236-5IWG52",220,10236,Delivered,"2016-11-19",1
"10236-5IWG52-4","10236-5IWG52",340,10236,Delivered,"2016-11-19",1
"10236-7LIO81-1","10236-7LIO81",160,10236,Delivered,"2020-03-29",1
"10236-7LIO81-2","10236-7LIO81",340,10236,Delivered,"2020-03-29",1
"10236-8PUG65-1","10236-8PUG65",130,10236,Delivered,"2018-10-11",1
"10236-8PUG65-2","10236-8PUG65",120,10236,Delivered,"2018-10-11",1
"10236-8PUG65-3","10236-8PUG65",130,10236,Delivered,"2018-10-11",1
"10236-8UXV31-1","10236-8UXV31",310,10236,Returned,"2019-05-15",1
"10236-8UXV31-2","10236-8UXV31",330,10236,Returned,"2019-05-15",1
"10236-9HQK69-1","10236-9HQK69",320,10236,Delivered,"2019-08-05",1
"10237-2SAT40-1","10237-2SAT40",310,10237,Delivered,"2020-09-04",1
"10237-4FTY85-1","10237-4FTY85",240,10237,Returned,"2017-09-10",1
"10237-4FTY85-2","10237-4FTY85",150,10237,Returned,"2017-09-10",1
"10237-4HMA77-1","10237-4HMA77",160,10237,Canceled,"2019-09-16",1
"10237-4HMA77-2","10237-4HMA77",160,10237,Canceled,"2019-09-16",1
"10237-4HMA77-3","10237-4HMA77",230,10237,Canceled,"2019-09-16",1
"10237-9TKC24-1","10237-9TKC24",230,10237,Delivered,"2018-08-16",1
"10237-9TKC24-2","10237-9TKC24",120,10237,Delivered,"2018-08-16",1
"10238-1PRF04-1","10238-1PRF04",120,10238,Delivered,"2017-09-11",1
"10238-4AEN40-1","10238-4AEN40",230,10238,Delivered,"2017-01-19",1
"10238-4AEN40-2","10238-4AEN40",150,10238,Delivered,"2017-01-19",1
"10238-5VMI48-1","10238-5VMI48",240,10238,Delivered,"2019-09-18",1
"10238-5VMI48-2","10238-5VMI48",130,10238,Delivered,"2019-09-18",1
"10238-5VMI48-3","10238-5VMI48",160,10238,Delivered,"2019-09-18",1
"10238-5VMI48-4","10238-5VMI48",230,10238,Delivered,"2019-09-18",1
"10238-5VMI48-5","10238-5VMI48",110,10238,Delivered,"2019-09-18",3
"10238-6ZFZ69-1","10238-6ZFZ69",240,10238,Delivered,"2020-06-14",3
"10238-7IOU97-1","10238-7IOU97",160,10238,Delivered,"2019-03-03",1
"10238-8FDN18-1","10238-8FDN18",410,10238,Delivered,"2017-11-30",2
"10238-9QLI08-1","10238-9QLI08",440,10238,Delivered,"2016-07-09",1
"10239-0LFW32-1","10239-0LFW32",150,10239,Delivered,"2020-05-11",1
"10239-0LFW32-2","10239-0LFW32",410,10239,Delivered,"2020-05-11",3
"10239-0LFW32-3","10239-0LFW32",120,10239,Delivered,"2020-05-11",1
"10239-0LFW32-4","10239-0LFW32",140,10239,Delivered,"2020-05-11",2
"10239-0LFW32-5","10239-0LFW32",130,10239,Delivered,"2020-05-11",1
"10239-0LFW32-6","10239-0LFW32",150,10239,Delivered,"2020-05-11",1
"10239-6XGH53-1","10239-6XGH53",160,10239,Delivered,"2018-06-15",3
"10239-6XGH53-2","10239-6XGH53",230,10239,Delivered,"2018-06-15",1
"10239-6XGH53-3","10239-6XGH53",160,10239,Delivered,"2018-06-15",1
"10239-8HJU16-1","10239-8HJU16",130,10239,Delivered,"2018-04-17",2
"10239-9MHK90-1","10239-9MHK90",340,10239,Delivered,"2017-05-07",1
"10239-9MHK90-2","10239-9MHK90",240,10239,Delivered,"2017-05-07",1
"10240-3SBQ40-1","10240-3SBQ40",420,10240,Canceled,"2018-10-30",1
"10240-3SBQ40-2","10240-3SBQ40",120,10240,Canceled,"2018-10-30",1
"10240-3SBQ40-3","10240-3SBQ40",160,10240,Canceled,"2018-10-30",1
"10240-3SBQ40-4","10240-3SBQ40",240,10240,Canceled,"2018-10-30",1
"10241-0NMX51-1","10241-0NMX51",150,10241,Delivered,"2020-06-12",2
"10241-0NMX51-2","10241-0NMX51",140,10241,Delivered,"2020-06-12",3
"10241-0NMX51-3","10241-0NMX51",150,10241,Delivered,"2020-06-12",1
"10241-0NMX51-4","10241-0NMX51",140,10241,Delivered,"2020-06-12",1
"10241-2MHO00-1","10241-2MHO00",160,10241,Delivered,"2020-01-25",1
"10241-3WFB86-1","10241-3WFB86",160,10241,Delivered,"2018-11-19",1
"10241-4CBY02-1","10241-4CBY02",330,10241,Delivered,"2018-09-03",1
"10241-6ADS06-1","10241-6ADS06",230,10241,Delivered,"2018-04-13",2
"10241-6ADS06-2","10241-6ADS06",340,10241,Delivered,"2018-04-13",1
"10241-6ADS06-3","10241-6ADS06",330,10241,Delivered,"2018-04-13",1
"10241-6FFD78-1","10241-6FFD78",240,10241,Delivered,"2019-01-13",3
"10242-2SWU40-1","10242-2SWU40",340,10242,Delivered,"2018-08-20",4
"10242-5TNX76-1","10242-5TNX76",330,10242,Delivered,"2019-05-26",3
"10242-5TNX76-2","10242-5TNX76",330,10242,Delivered,"2019-05-26",1
"10242-5TNX76-3","10242-5TNX76",150,10242,Delivered,"2019-05-26",1
"10242-7ERA79-1","10242-7ERA79",160,10242,Delivered,"2016-07-18",4
"10243-9DRO56-1","10243-9DRO56",240,10243,Delivered,"2018-02-10",1
"10243-9DRO56-2","10243-9DRO56",140,10243,Delivered,"2018-02-10",1
"10243-9DRO56-3","10243-9DRO56",340,10243,Delivered,"2018-02-10",1
"10243-9DRO56-4","10243-9DRO56",160,10243,Delivered,"2018-02-10",1
"10243-9DRO56-5","10243-9DRO56",340,10243,Delivered,"2018-02-10",1
"10243-9DRO56-6","10243-9DRO56",110,10243,Delivered,"2018-02-10",1
"10243-9DRO56-7","10243-9DRO56",120,10243,Delivered,"2018-02-10",2
"10246-2FJJ87-1","10246-2FJJ87",160,10246,Delivered,"2020-04-13",1
"10246-2FJJ87-2","10246-2FJJ87",240,10246,Delivered,"2020-04-13",1
"10246-2IDL21-1","10246-2IDL21",140,10246,Delivered,"2016-12-06",3
"10246-4KFI37-1","10246-4KFI37",150,10246,Delivered,"2018-03-19",1
"10246-6KKO27-1","10246-6KKO27",130,10246,Delivered,"2018-07-27",1
"10247-2VUR73-1","10247-2VUR73",240,10247,Delivered,"2017-10-21",1
"10247-2VUR73-2","10247-2VUR73",150,10247,Delivered,"2017-10-21",3
"10247-2VUR73-3","10247-2VUR73",240,10247,Delivered,"2017-10-21",1
"10247-4ZRY75-1","10247-4ZRY75",160,10247,Canceled,"2017-12-18",1
"10247-6TVY88-1","10247-6TVY88",240,10247,Delivered,"2018-10-03",1
"10248-1OWM15-1","10248-1OWM15",240,10248,Delivered,"2020-01-24",1
"10248-1RFP35-1","10248-1RFP35",140,10248,Delivered,"2020-05-06",1
"10248-1RFP35-2","10248-1RFP35",210,10248,Delivered,"2020-05-06",1
"10248-1RFP35-3","10248-1RFP35",160,10248,Delivered,"2020-05-06",1
"10248-2JKF09-1","10248-2JKF09",140,10248,Delivered,"2018-11-19",1
"10248-2JKF09-2","10248-2JKF09",230,10248,Delivered,"2018-11-19",1
"10248-2RZJ18-1","10248-2RZJ18",130,10248,Delivered,"2017-05-30",1
"10248-2SVV40-1","10248-2SVV40",130,10248,Delivered,"2020-03-26",1
"10248-4YRA26-1","10248-4YRA26",240,10248,Delivered,"2019-09-08",1
"10248-7SMQ20-1","10248-7SMQ20",160,10248,Delivered,"2018-01-08",1
"10248-7SMQ20-2","10248-7SMQ20",240,10248,Delivered,"2018-01-08",1
"10248-7SMQ20-3","10248-7SMQ20",140,10248,Delivered,"2018-01-08",1
"10248-9PZP47-1","10248-9PZP47",160,10248,Delivered,"2020-07-06",1
"10248-9QTT49-1","10248-9QTT49",160,10248,Delivered,"2016-09-29",1
"10248-9YZB64-1","10248-9YZB64",230,10248,Delivered,"2020-03-28",1
"10249-1YNU06-1","10249-1YNU06",340,10249,Delivered,"2017-04-10",2
"10249-2VAC67-1","10249-2VAC67",340,10249,Delivered,"2017-03-27",2
"10249-4SEB69-1","10249-4SEB69",150,10249,Delivered,"2016-08-09",1
"10249-4SEB69-2","10249-4SEB69",340,10249,Delivered,"2016-08-09",1
"10249-4SEB69-3","10249-4SEB69",230,10249,Delivered,"2016-08-09",1
"10249-4SEB69-4","10249-4SEB69",410,10249,Delivered,"2016-08-09",1
"10249-6HGI08-1","10249-6HGI08",160,10249,Delivered,"2019-11-20",1
"10249-6HGI08-2","10249-6HGI08",140,10249,Delivered,"2019-11-20",1
"10249-6JJY76-1","10249-6JJY76",160,10249,Delivered,"2019-06-03",1
"10249-6ZKA36-1","10249-6ZKA36",140,10249,Delivered,"2020-03-19",1
"10249-6ZKA36-2","10249-6ZKA36",150,10249,Delivered,"2020-03-19",1
"10249-9GAW70-1","10249-9GAW70",160,10249,Delivered,"2019-07-27",1
"10249-9GAW70-2","10249-9GAW70",130,10249,Delivered,"2019-07-27",1
"10249-9GAW70-3","10249-9GAW70",120,10249,Delivered,"2019-07-27",1
"10249-9GAW70-4","10249-9GAW70",230,10249,Delivered,"2019-07-27",1
"10249-9GAW70-5","10249-9GAW70",230,10249,Delivered,"2019-07-27",1
"10249-9NKZ03-1","10249-9NKZ03",150,10249,Delivered,"2020-07-03",1
"10249-9NKZ03-2","10249-9NKZ03",140,10249,Delivered,"2020-07-03",1
"10249-9PHJ10-1","10249-9PHJ10",130,10249,Delivered,"2020-01-11",1
"10250-0TRE05-1","10250-0TRE05",230,10250,Returned,"2020-07-06",2
"10250-0TRE05-2","10250-0TRE05",130,10250,Returned,"2020-07-06",1
"10250-0TRE05-3","10250-0TRE05",130,10250,Returned,"2020-07-06",1
"10250-0TRE05-4","10250-0TRE05",150,10250,Returned,"2020-07-06",1
"10250-0TRE05-5","10250-0TRE05",160,10250,Returned,"2020-07-06",1
"10250-0YZH58-1","10250-0YZH58",410,10250,Delivered,"2018-06-05",1
"10250-0YZH58-2","10250-0YZH58",160,10250,Delivered,"2018-06-05",1
"10250-0YZH58-3","10250-0YZH58",160,10250,Delivered,"2018-06-05",1
"10251-2PQQ49-1","10251-2PQQ49",220,10251,Delivered,"2020-03-20",1
"10251-2PQQ49-2","10251-2PQQ49",120,10251,Delivered,"2020-03-20",1
"10251-2PQQ49-3","10251-2PQQ49",140,10251,Delivered,"2020-03-20",1
"10251-3ENU26-1","10251-3ENU26",240,10251,Returned,"2016-12-24",2
"10251-3ENU26-2","10251-3ENU26",330,10251,Returned,"2016-12-24",2
"10251-4DBI01-1","10251-4DBI01",120,10251,Delivered,"2017-12-07",1
"10251-6MHZ01-1","10251-6MHZ01",330,10251,Returned,"2019-10-27",1
"10251-6MHZ01-2","10251-6MHZ01",220,10251,Returned,"2019-10-27",1
"10251-6MHZ01-3","10251-6MHZ01",130,10251,Returned,"2019-10-27",1
"10252-0TMY88-1","10252-0TMY88",410,10252,Delivered,"2019-09-17",1
"10252-3KWU17-1","10252-3KWU17",410,10252,Delivered,"2020-05-09",1
"10252-4KPB87-1","10252-4KPB87",130,10252,Delivered,"2017-04-25",1
"10252-5BDU68-1","10252-5BDU68",160,10252,Delivered,"2020-05-03",1
"10252-5BDU68-2","10252-5BDU68",150,10252,Delivered,"2020-05-03",1
"10252-5UXM96-1","10252-5UXM96",330,10252,Delivered,"2017-02-15",1
"10252-6OHK24-1","10252-6OHK24",340,10252,Delivered,"2017-04-08",3
"10252-6OHK24-2","10252-6OHK24",410,10252,Delivered,"2017-04-08",1
"10252-6SJS86-1","10252-6SJS86",160,10252,Canceled,"2019-08-10",1
"10252-8VAP13-1","10252-8VAP13",150,10252,Delivered,"2016-08-12",1
"10252-9WTS69-1","10252-9WTS69",160,10252,Delivered,"2019-06-19",1
"10253-1XDE35-1","10253-1XDE35",240,10253,Delivered,"2018-01-09",3
"10253-1XDE35-2","10253-1XDE35",130,10253,Delivered,"2018-01-09",1
"10253-1XDE35-3","10253-1XDE35",130,10253,Delivered,"2018-01-09",1
"10253-3SIK90-1","10253-3SIK90",150,10253,Delivered,"2019-01-04",1
"10253-3SIK90-2","10253-3SIK90",410,10253,Delivered,"2019-01-04",1
"10253-4XSV77-1","10253-4XSV77",160,10253,Delivered,"2018-05-13",1
"10253-5XPE58-1","10253-5XPE58",130,10253,Delivered,"2016-07-15",1
"10254-2FKH93-1","10254-2FKH93",340,10254,Delivered,"2017-05-30",1
"10255-4QFR95-1","10255-4QFR95",140,10255,Delivered,"2020-04-14",1
"10255-4QFR95-2","10255-4QFR95",150,10255,Delivered,"2020-04-14",4
"10255-5CIH77-1","10255-5CIH77",340,10255,Delivered,"2018-11-13",1
"10255-5CIH77-2","10255-5CIH77",120,10255,Delivered,"2018-11-13",1
"10255-5CIH77-3","10255-5CIH77",120,10255,Delivered,"2018-11-13",1
"10255-7SNF62-1","10255-7SNF62",150,10255,Delivered,"2019-04-10",1
"10256-6WBA64-1","10256-6WBA64",140,10256,Returned,"2020-01-03",1
"10256-6WBA64-2","10256-6WBA64",320,10256,Returned,"2020-01-03",2
"10256-6WBA64-3","10256-6WBA64",230,10256,Returned,"2020-01-03",1
"10256-6WBA64-4","10256-6WBA64",240,10256,Returned,"2020-01-03",1
"10256-6WBA64-5","10256-6WBA64",160,10256,Returned,"2020-01-03",1
"10257-0YSO75-1","10257-0YSO75",140,10257,Delivered,"2020-06-16",1
"10257-0YSO75-2","10257-0YSO75",150,10257,Delivered,"2020-06-16",1
"10258-2DXT82-1","10258-2DXT82",130,10258,Delivered,"2017-02-04",1
"10258-2DXT82-2","10258-2DXT82",140,10258,Delivered,"2017-02-04",4
"10258-2DXT82-3","10258-2DXT82",130,10258,Delivered,"2017-02-04",1
"10260-4BAH16-1","10260-4BAH16",330,10260,Delivered,"2018-01-24",1
"10260-8UMR45-1","10260-8UMR45",160,10260,Delivered,"2018-05-29",1
"10260-8UMR45-2","10260-8UMR45",160,10260,Delivered,"2018-05-29",1
"10260-8UMR45-3","10260-8UMR45",130,10260,Delivered,"2018-05-29",1
"10261-8UNK05-1","10261-8UNK05",150,10261,Delivered,"2017-10-04",2
"10261-8UNK05-2","10261-8UNK05",140,10261,Delivered,"2017-10-04",2
"10261-8UNK05-3","10261-8UNK05",150,10261,Delivered,"2017-10-04",1
"10261-8UNK05-4","10261-8UNK05",150,10261,Delivered,"2017-10-04",1
"10262-0ATT84-1","10262-0ATT84",430,10262,Delivered,"2020-07-19",1
